"layer","x","y","fill","PANEL","group","align_padding","flipped_aes","ymin","ymax","xmin","xmax","colour","linewidth","linetype","alpha"
1,2024.125,0.222222222222222,"#4daf4a","1",3,"FALSE","FALSE",0.101010101010101,0.222222222222222,2024.125,2024.125,"white",0.15,1,0.95
1,2024.875,0.222222222222222,"#4daf4a","1",3,"FALSE","FALSE",0.101010101010101,0.222222222222222,2024.875,2024.875,"white",0.15,1,0.95
1,2025,0.222222222222222,"#4daf4a","1",3,"FALSE","FALSE",0.101010101010101,0.222222222222222,2025,2025,"white",0.15,1,0.95
1,2025.125,0,"#4daf4a","1",3,"TRUE","FALSE",0,0,2025.125,2025.125,"white",0.15,1,0.95
1,1899.875,0,"#ff7f00","1",4,"TRUE","FALSE",0,0,1899.875,1899.875,"white",0.15,1,0.95
1,1900,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1900,1900,"white",0.15,1,0.95
1,1900.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1900.125,1900.125,"white",0.15,1,0.95
1,1900.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1900.875,1900.875,"white",0.15,1,0.95
1,1901,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1901,1901,"white",0.15,1,0.95
1,1901.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1901.125,1901.125,"white",0.15,1,0.95
1,1901.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1901.875,1901.875,"white",0.15,1,0.95
1,1902,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1902,1902,"white",0.15,1,0.95
1,1902.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1902.125,1902.125,"white",0.15,1,0.95
1,1902.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1902.875,1902.875,"white",0.15,1,0.95
1,1903,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1903,1903,"white",0.15,1,0.95
1,1903.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1903.125,1903.125,"white",0.15,1,0.95
1,1903.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1903.875,1903.875,"white",0.15,1,0.95
1,1904,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1904,1904,"white",0.15,1,0.95
1,1904.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1904.125,1904.125,"white",0.15,1,0.95
1,1904.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1904.875,1904.875,"white",0.15,1,0.95
1,1905,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1905,1905,"white",0.15,1,0.95
1,1905.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1905.125,1905.125,"white",0.15,1,0.95
1,1905.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1905.875,1905.875,"white",0.15,1,0.95
1,1906,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1906,1906,"white",0.15,1,0.95
1,1906.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1906.125,1906.125,"white",0.15,1,0.95
1,1906.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1906.875,1906.875,"white",0.15,1,0.95
1,1907,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1907,1907,"white",0.15,1,0.95
1,1907.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1907.125,1907.125,"white",0.15,1,0.95
1,1907.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1907.875,1907.875,"white",0.15,1,0.95
1,1908,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1908,1908,"white",0.15,1,0.95
1,1908.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1908.125,1908.125,"white",0.15,1,0.95
1,1908.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1908.875,1908.875,"white",0.15,1,0.95
1,1909,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1909,1909,"white",0.15,1,0.95
1,1909.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1909.125,1909.125,"white",0.15,1,0.95
1,1909.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1909.875,1909.875,"white",0.15,1,0.95
1,1910,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1910,1910,"white",0.15,1,0.95
1,1910.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1910.125,1910.125,"white",0.15,1,0.95
1,1910.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1910.875,1910.875,"white",0.15,1,0.95
1,1911,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1911,1911,"white",0.15,1,0.95
1,1911.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1911.125,1911.125,"white",0.15,1,0.95
1,1911.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1911.875,1911.875,"white",0.15,1,0.95
1,1912,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1912,1912,"white",0.15,1,0.95
1,1912.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1912.125,1912.125,"white",0.15,1,0.95
1,1912.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1912.875,1912.875,"white",0.15,1,0.95
1,1913,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1913,1913,"white",0.15,1,0.95
1,1913.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1913.125,1913.125,"white",0.15,1,0.95
1,1913.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1913.875,1913.875,"white",0.15,1,0.95
1,1914,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1914,1914,"white",0.15,1,0.95
1,1914.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1914.125,1914.125,"white",0.15,1,0.95
1,1914.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1914.875,1914.875,"white",0.15,1,0.95
1,1915,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1915,1915,"white",0.15,1,0.95
1,1915.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1915.125,1915.125,"white",0.15,1,0.95
1,1915.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1915.875,1915.875,"white",0.15,1,0.95
1,1916,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1916,1916,"white",0.15,1,0.95
1,1916.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1916.125,1916.125,"white",0.15,1,0.95
1,1916.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1916.875,1916.875,"white",0.15,1,0.95
1,1917,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1917,1917,"white",0.15,1,0.95
1,1917.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1917.125,1917.125,"white",0.15,1,0.95
1,1917.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1917.875,1917.875,"white",0.15,1,0.95
1,1918,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1918,1918,"white",0.15,1,0.95
1,1918.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1918.125,1918.125,"white",0.15,1,0.95
1,1918.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1918.875,1918.875,"white",0.15,1,0.95
1,1919,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1919,1919,"white",0.15,1,0.95
1,1919.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1919.125,1919.125,"white",0.15,1,0.95
1,1919.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1919.875,1919.875,"white",0.15,1,0.95
1,1920,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1920,1920,"white",0.15,1,0.95
1,1920.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1920.125,1920.125,"white",0.15,1,0.95
1,1920.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1920.875,1920.875,"white",0.15,1,0.95
1,1921,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1921,1921,"white",0.15,1,0.95
1,1921.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1921.125,1921.125,"white",0.15,1,0.95
1,1921.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1921.875,1921.875,"white",0.15,1,0.95
1,1922,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1922,1922,"white",0.15,1,0.95
1,1922.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1922.125,1922.125,"white",0.15,1,0.95
1,1922.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1922.875,1922.875,"white",0.15,1,0.95
1,1923,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1923,1923,"white",0.15,1,0.95
1,1923.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1923.125,1923.125,"white",0.15,1,0.95
1,1923.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1923.875,1923.875,"white",0.15,1,0.95
1,1924,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1924,1924,"white",0.15,1,0.95
1,1924.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1924.125,1924.125,"white",0.15,1,0.95
1,1924.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1924.875,1924.875,"white",0.15,1,0.95
1,1925,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1925,1925,"white",0.15,1,0.95
1,1925.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1925.125,1925.125,"white",0.15,1,0.95
1,1925.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1925.875,1925.875,"white",0.15,1,0.95
1,1926,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1926,1926,"white",0.15,1,0.95
1,1926.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1926.125,1926.125,"white",0.15,1,0.95
1,1926.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1926.875,1926.875,"white",0.15,1,0.95
1,1927,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1927,1927,"white",0.15,1,0.95
1,1927.125,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1927.125,1927.125,"white",0.15,1,0.95
1,1927.875,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1927.875,1927.875,"white",0.15,1,0.95
1,1928,0,"#ff7f00","1",4,"FALSE","FALSE",0,0,1928,1928,"white",0.15,1,0.95
1,1928.125,0.00961538461538462,"#ff7f00","1",4,"FALSE","FALSE",0.00961538461538462,0.00961538461538462,1928.125,1928.125,"white",0.15,1,0.95
1,1928.875,0.0673076923076923,"#ff7f00","1",4,"FALSE","FALSE",0.0673076923076923,0.0673076923076923,1928.875,1928.875,"white",0.15,1,0.95
1,1929,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1929,1929,"white",0.15,1,0.95
1,1929.125,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1929.125,1929.125,"white",0.15,1,0.95
1,1929.875,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1929.875,1929.875,"white",0.15,1,0.95
1,1930,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1930,1930,"white",0.15,1,0.95
1,1930.125,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1930.125,1930.125,"white",0.15,1,0.95
1,1930.875,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1930.875,1930.875,"white",0.15,1,0.95
1,1931,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1931,1931,"white",0.15,1,0.95
1,1931.125,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1931.125,1931.125,"white",0.15,1,0.95
1,1931.875,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1931.875,1931.875,"white",0.15,1,0.95
1,1932,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1932,1932,"white",0.15,1,0.95
1,1932.125,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1932.125,1932.125,"white",0.15,1,0.95
1,1932.875,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1932.875,1932.875,"white",0.15,1,0.95
1,1933,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1933,1933,"white",0.15,1,0.95
1,1933.125,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1933.125,1933.125,"white",0.15,1,0.95
1,1933.875,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1933.875,1933.875,"white",0.15,1,0.95
1,1934,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1934,1934,"white",0.15,1,0.95
1,1934.125,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1934.125,1934.125,"white",0.15,1,0.95
1,1934.875,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1934.875,1934.875,"white",0.15,1,0.95
1,1935,0.0769230769230769,"#ff7f00","1",4,"FALSE","FALSE",0.0769230769230769,0.0769230769230769,1935,1935,"white",0.15,1,0.95
1,1935.125,0.0762362637362637,"#ff7f00","1",4,"FALSE","FALSE",0.0762362637362637,0.0762362637362637,1935.125,1935.125,"white",0.15,1,0.95
1,1935.875,0.0721153846153846,"#ff7f00","1",4,"FALSE","FALSE",0.0721153846153846,0.0721153846153846,1935.875,1935.875,"white",0.15,1,0.95
1,1936,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1936,1936,"white",0.15,1,0.95
1,1936.125,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1936.125,1936.125,"white",0.15,1,0.95
1,1936.875,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1936.875,1936.875,"white",0.15,1,0.95
1,1937,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1937,1937,"white",0.15,1,0.95
1,1937.125,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1937.125,1937.125,"white",0.15,1,0.95
1,1937.875,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1937.875,1937.875,"white",0.15,1,0.95
1,1938,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1938,1938,"white",0.15,1,0.95
1,1938.125,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1938.125,1938.125,"white",0.15,1,0.95
1,1938.875,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1938.875,1938.875,"white",0.15,1,0.95
1,1939,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1939,1939,"white",0.15,1,0.95
1,1939.125,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1939.125,1939.125,"white",0.15,1,0.95
1,1939.875,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1939.875,1939.875,"white",0.15,1,0.95
1,1940,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1940,1940,"white",0.15,1,0.95
1,1940.125,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1940.125,1940.125,"white",0.15,1,0.95
1,1940.875,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1940.875,1940.875,"white",0.15,1,0.95
1,1941,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1941,1941,"white",0.15,1,0.95
1,1941.125,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1941.125,1941.125,"white",0.15,1,0.95
1,1941.875,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1941.875,1941.875,"white",0.15,1,0.95
1,1942,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1942,1942,"white",0.15,1,0.95
1,1942.125,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1942.125,1942.125,"white",0.15,1,0.95
1,1942.875,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1942.875,1942.875,"white",0.15,1,0.95
1,1943,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1943,1943,"white",0.15,1,0.95
1,1943.125,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1943.125,1943.125,"white",0.15,1,0.95
1,1943.875,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1943.875,1943.875,"white",0.15,1,0.95
1,1944,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1944,1944,"white",0.15,1,0.95
1,1944.125,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1944.125,1944.125,"white",0.15,1,0.95
1,1944.875,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1944.875,1944.875,"white",0.15,1,0.95
1,1945,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0714285714285714,0.0714285714285714,1945,1945,"white",0.15,1,0.95
1,1945.125,0.0703125,"#ff7f00","1",4,"FALSE","FALSE",0.0703125,0.0703125,1945.125,1945.125,"white",0.15,1,0.95
1,1945.875,0.0636160714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0636160714285714,0.0636160714285714,1945.875,1945.875,"white",0.15,1,0.95
1,1946,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1946,1946,"white",0.15,1,0.95
1,1946.125,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1946.125,1946.125,"white",0.15,1,0.95
1,1946.875,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1946.875,1946.875,"white",0.15,1,0.95
1,1947,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1947,1947,"white",0.15,1,0.95
1,1947.125,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1947.125,1947.125,"white",0.15,1,0.95
1,1947.875,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1947.875,1947.875,"white",0.15,1,0.95
1,1948,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1948,1948,"white",0.15,1,0.95
1,1948.125,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1948.125,1948.125,"white",0.15,1,0.95
1,1948.875,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1948.875,1948.875,"white",0.15,1,0.95
1,1949,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1949,1949,"white",0.15,1,0.95
1,1949.125,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1949.125,1949.125,"white",0.15,1,0.95
1,1949.875,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1949.875,1949.875,"white",0.15,1,0.95
1,1950,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1950,1950,"white",0.15,1,0.95
1,1950.125,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1950.125,1950.125,"white",0.15,1,0.95
1,1950.875,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1950.875,1950.875,"white",0.15,1,0.95
1,1951,0.0625,"#ff7f00","1",4,"FALSE","FALSE",0.0625,0.0625,1951,1951,"white",0.15,1,0.95
1,1951.125,0.0620404411764706,"#ff7f00","1",4,"FALSE","FALSE",0.0620404411764706,0.0620404411764706,1951.125,1951.125,"white",0.15,1,0.95
1,1951.875,0.0592830882352941,"#ff7f00","1",4,"FALSE","FALSE",0.0592830882352941,0.0592830882352941,1951.875,1951.875,"white",0.15,1,0.95
1,1952,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1952,1952,"white",0.15,1,0.95
1,1952.125,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1952.125,1952.125,"white",0.15,1,0.95
1,1952.875,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1952.875,1952.875,"white",0.15,1,0.95
1,1953,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1953,1953,"white",0.15,1,0.95
1,1953.125,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1953.125,1953.125,"white",0.15,1,0.95
1,1953.875,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1953.875,1953.875,"white",0.15,1,0.95
1,1954,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1954,1954,"white",0.15,1,0.95
1,1954.125,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1954.125,1954.125,"white",0.15,1,0.95
1,1954.875,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1954.875,1954.875,"white",0.15,1,0.95
1,1955,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1955,1955,"white",0.15,1,0.95
1,1955.125,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1955.125,1955.125,"white",0.15,1,0.95
1,1955.875,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1955.875,1955.875,"white",0.15,1,0.95
1,1956,0.0588235294117647,"#ff7f00","1",4,"FALSE","FALSE",0.0588235294117647,0.0588235294117647,1956,1956,"white",0.15,1,0.95
1,1956.125,0.0584150326797386,"#ff7f00","1",4,"FALSE","FALSE",0.0584150326797386,0.0584150326797386,1956.125,1956.125,"white",0.15,1,0.95
1,1956.875,0.0559640522875817,"#ff7f00","1",4,"FALSE","FALSE",0.0559640522875817,0.0559640522875817,1956.875,1956.875,"white",0.15,1,0.95
1,1957,0.0555555555555556,"#ff7f00","1",4,"FALSE","FALSE",0.0555555555555556,0.0555555555555556,1957,1957,"white",0.15,1,0.95
1,1957.125,0.0555555555555556,"#ff7f00","1",4,"FALSE","FALSE",0.0555555555555556,0.0555555555555556,1957.125,1957.125,"white",0.15,1,0.95
1,1957.875,0.0555555555555556,"#ff7f00","1",4,"FALSE","FALSE",0.0555555555555556,0.0555555555555556,1957.875,1957.875,"white",0.15,1,0.95
1,1958,0.0555555555555556,"#ff7f00","1",4,"FALSE","FALSE",0.0555555555555556,0.0555555555555556,1958,1958,"white",0.15,1,0.95
1,1958.125,0.0551900584795322,"#ff7f00","1",4,"FALSE","FALSE",0.0551900584795322,0.0551900584795322,1958.125,1958.125,"white",0.15,1,0.95
1,1958.875,0.0529970760233918,"#ff7f00","1",4,"FALSE","FALSE",0.0529970760233918,0.0529970760233918,1958.875,1958.875,"white",0.15,1,0.95
1,1959,0.0526315789473684,"#ff7f00","1",4,"FALSE","FALSE",0.0526315789473684,0.0526315789473684,1959,1959,"white",0.15,1,0.95
1,1959.125,0.0523026315789474,"#ff7f00","1",4,"FALSE","FALSE",0.0523026315789474,0.0523026315789474,1959.125,1959.125,"white",0.15,1,0.95
1,1959.875,0.0503289473684211,"#ff7f00","1",4,"FALSE","FALSE",0.0503289473684211,0.0503289473684211,1959.875,1959.875,"white",0.15,1,0.95
1,1960,0.05,"#ff7f00","1",4,"FALSE","FALSE",0.05,0.05,1960,1960,"white",0.15,1,0.95
1,1960.125,0.049702380952381,"#ff7f00","1",4,"FALSE","FALSE",0.049702380952381,0.049702380952381,1960.125,1960.125,"white",0.15,1,0.95
1,1960.875,0.0479166666666667,"#ff7f00","1",4,"FALSE","FALSE",0.0479166666666667,0.0479166666666667,1960.875,1960.875,"white",0.15,1,0.95
1,1961,0.0476190476190476,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0476190476190476,1961,1961,"white",0.15,1,0.95
1,1961.125,0.0476190476190476,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0476190476190476,1961.125,1961.125,"white",0.15,1,0.95
1,1961.875,0.0476190476190476,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0476190476190476,1961.875,1961.875,"white",0.15,1,0.95
1,1962,0.0476190476190476,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0476190476190476,1962,1962,"white",0.15,1,0.95
1,1962.125,0.0476190476190476,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0476190476190476,1962.125,1962.125,"white",0.15,1,0.95
1,1962.875,0.0476190476190476,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0476190476190476,1962.875,1962.875,"white",0.15,1,0.95
1,1963,0.0476190476190476,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0476190476190476,1963,1963,"white",0.15,1,0.95
1,1963.125,0.0473484848484848,"#ff7f00","1",4,"FALSE","FALSE",0.0473484848484848,0.0473484848484848,1963.125,1963.125,"white",0.15,1,0.95
